date,value
2022-12-18,0.1104285399770095
2022-12-19,0.20832708534666794
2022-12-20,0.18560850762111555
2022-12-21,0.17190780726918972
2022-12-22,0.15820710691726392
2022-12-23,0.1468478180544877
2022-12-24,0.10925783423243468
2022-12-25,0.09789854536965847
2022-12-26,0.07283855615495645
2022-12-27,0.07517996764410606
2022-12-28,0.1104285399770095
2022-12-29,0.10925783423243468
2022-12-30,0.20715637960209313
2022-12-31,0.1104285399770095
2023-01-01,0.08419784501773266
2023-01-02,0.1480185237990625
2023-01-03,0.18209639038739114
2023-01-04,0.16956639578004012
2023-01-05,0.1468478180544877
2023-01-06,0.1480185237990625
2023-01-07,0.09672783962508366
2023-01-08,0.07283855615495645
2023-01-09,0.11159924572158429
2023-01-10,0.1104285399770095
2023-01-11,0.09906925111423327
2023-01-12,0.08653925650688227
2023-01-13,0.08770996225145708
2023-01-14,0.06147926729218025
2023-01-15,0.04894927268482924
2023-01-16,0.060308561547605444
2023-01-17,0.07400926189953125
2023-01-18,0.08536855076230745
2023-01-19,0.06147926729218025
2023-01-20,0.06147926729218025
2023-01-21,0.04894927268482924
2023-01-22,0.05011997842940404
2023-01-23,0.06147926729218025
2023-01-24,0.060308561547605444
2023-01-25,0.06147926729218025
2023-01-26,0.05011997842940404
2023-01-27,0.036419278077478225
2023-01-28,0.026230694959276827
2023-01-29,0.026230694959276827
2023-01-30,0.05011997842940404
2023-01-31,0.04894927268482924
2023-02-01,0.023889283470127216
2023-02-02,0.05011997842940404
2023-02-03,0.036419278077478225
2023-02-04,0.036419278077478225
2023-02-05,0.0
2023-02-06,0.0210727034023465
2023-02-07,0.01873129191319689
2023-02-08,0.0210727034023465
2023-02-09,0.023414114891496113
2023-02-10,0.01873129191319689
2023-02-11,0.014048468934897668
2023-02-12,0.011707057445748056
2023-02-13,0.014048468934897668
2023-02-14,0.023414114891496113
2023-02-15,0.0210727034023465
2023-02-16,0.01873129191319689
2023-02-17,0.014048468934897668
2023-02-18,0.0
2023-02-19,0.014048468934897668
2023-02-20,0.011707057445748056
2023-02-21,0.01638988042404728
2023-02-22,0.01638988042404728
2023-02-23,0.01638988042404728
2023-02-24,0.0210727034023465
2023-02-25,0.014048468934897668
2023-02-26,0.009365645956598445
2023-02-27,0.01873129191319689
2023-02-28,0.0210727034023465
2023-03-01,0.014048468934897668
2023-03-02,0.023414114891496113
2023-03-03,0.011707057445748056
2023-03-04,0.01638988042404728
2023-03-05,0.011707057445748056
2023-03-06,0.0
2023-03-07,0.009365645956598445
2023-03-08,0.0
2023-03-09,0.011707057445748056
2023-03-10,0.0
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,0.01638988042404728
2023-03-14,0.011707057445748056
2023-03-15,0.0
2023-03-16,0.009365645956598445
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,0.011707057445748056
2023-03-20,0.0
2023-03-21,0.01638988042404728
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.011707057445748056
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,0.014048468934897668
2023-03-29,0.011707057445748056
2023-03-30,0.011707057445748056
2023-03-31,0.014048468934897668
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.014048468934897668
2023-04-07,0.0
2023-04-08,0.01873129191319689
2023-04-09,0.0
2023-04-10,0.009365645956598445
2023-04-11,0.009365645956598445
2023-04-12,0.011707057445748056
2023-04-13,0.009365645956598445
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.011707057445748056
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.011707057445748056
2023-04-25,0.0
2023-04-26,0.009365645956598445
2023-04-27,0.011707057445748056
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.014048468934897668
2023-05-04,0.011707057445748056
2023-05-05,0.011707057445748056
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.009365645956598445
2023-05-10,0.011707057445748056
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,0.02340977907104082
2023-05-17,0.030432568265004557
2023-05-18,0.0
2023-05-19,0.030432568265004557
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.02340977907104082
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.02340977907104082
2023-06-01,0.02340977907104082
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.02340977907104082
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.02340977907104082
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.02340977907104082
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.024580484815615627
2023-07-05,0.030432568265004557
2023-07-06,0.0386260632035431
2023-07-07,0.02340977907104082
2023-07-08,0.0
2023-07-09,0.030432568265004557
2023-07-10,0.0
2023-07-11,0.02340977907104082
2023-07-12,0.022239073326466016
2023-07-13,0.030432568265004557
2023-07-14,0.024580484815615627
2023-07-15,0.0
2023-07-16,0.02340977907104082
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.024580484815615627
2023-07-21,0.02340977907104082
2023-07-22,0.02340977907104082
2023-07-23,0.0
2023-07-24,0.02340977907104082
2023-07-25,0.02340977907104082
2023-07-26,0.02340977907104082
2023-07-27,0.022239073326466016
2023-07-28,0.0386260632035431
2023-07-29,0.030432568265004557
2023-07-30,0.0
2023-07-31,0.0386260632035431
2023-08-01,0.02340977907104082
2023-08-02,0.04681955814208164
2023-08-03,0.0386260632035431
2023-08-04,0.04564885239750684
2023-08-05,0.031603274009579366
2023-08-06,0.04799026388665645
2023-08-07,0.12874583588655647
2023-08-08,0.2809000055706687
2023-08-09,0.1521541696841122
2023-08-10,0.11704166898777861
2023-08-11,0.10533750208900075
2023-08-12,0.058520834493889305
2023-08-13,0.058520834493889305
2023-08-14,0.12874583588655647
2023-08-15,0.08192916829144503
2023-08-16,0.11704166898777861
2023-08-17,0.14045000278533434
2023-08-18,0.12874583588655647
2023-08-19,0.07022500139266717
2023-08-20,0.058520834493889305
2023-08-21,0.16385833658289006
2023-08-22,0.14045000278533434
2023-08-23,0.1521541696841122
2023-08-24,0.19897083727922366
2023-08-25,0.10533750208900075
2023-08-26,0.07022500139266717
2023-08-27,0.08192916829144503
2023-08-28,0.10533750208900075
2023-08-29,0.18726667038044578
2023-08-30,0.339420840064558
2023-08-31,0.37453334076089156
2023-09-01,0.3511250069633358
2023-09-02,0.12874583588655647
2023-09-03,0.16385833658289006
2023-09-04,0.339420840064558
2023-09-05,0.3277166731657801
2023-09-06,0.3277166731657801
2023-09-07,0.3043083393682244
2023-09-08,0.38623750765966947
2023-09-09,0.16385833658289006
2023-09-10,0.22237917107677938
2023-09-11,0.7139541808254496
2023-09-12,0.5735041780401152
2023-09-13,0.5735041780401152
2023-09-14,0.5969125118376709
2023-09-15,0.5618000111413374
2023-09-16,0.3979416745584473
2023-09-17,0.37453334076089156
2023-09-18,1.0533750208900077
2023-09-19,0.9480375188010068
2023-09-20,0.7958833491168946
2023-09-21,0.7724750153193389
2023-09-22,0.8192916829144502
2023-09-23,0.6203208456352267
2023-09-24,0.5149833435462259
2023-09-25,0.9012208512058953
2023-09-26,0.9714458525985624
2023-09-27,0.924629185003451
2023-09-28,0.9480375188010068
2023-09-29,0.7490666815217831
2023-09-30,0.6671375132303381
2023-10-01,0.6671375132303381
2023-10-02,1.1704166898777864
2023-10-03,0.9129250181046732
2023-10-04,0.9831500194973405
2023-10-05,0.9012208512058953
2023-10-06,0.8309958498132282
2023-10-07,0.7022500139266716
2023-10-08,0.6203208456352267
2023-10-09,0.8661083505095618
2023-10-10,0.8309958498132282
2023-10-11,0.854404183610784
2023-10-12,0.7724750153193389
2023-10-13,0.6554333463315603
2023-10-14,0.5852083449388932
2023-10-15,0.5500958442425594
2023-10-16,0.6905458470278938
2023-10-17,0.7022500139266716
2023-10-18,0.678841680129116
2023-10-19,0.6086166787364488
2023-10-20,0.5149833435462259
2023-10-21,0.3979416745584473
2023-10-22,0.3277166731657801
2023-10-23,0.5383916773437816
2023-10-24,0.5735041780401152
2023-10-25,0.5266875104450038
2023-10-26,0.5266875104450038
2023-10-27,0.421350008356003
2023-10-28,0.3043083393682244
2023-10-29,0.25749167177311294
2023-10-30,0.37453334076089156
2023-10-31,0.4096458414572251
2023-11-01,0.44475834215355875
2023-11-02,0.421350008356003
2023-11-03,0.2926041724694466
2023-11-04,0.22237917107677938
2023-11-05,0.24578750487433512
2023-11-06,0.421350008356003
2023-11-07,0.421350008356003
2023-11-08,0.38623750765966947
2023-11-09,0.4330541752547809
2023-11-10,0.38623750765966947
2023-11-11,0.25749167177311294
2023-11-12,0.2926041724694466
2023-11-13,0.339420840064558
2023-11-14,0.37453334076089156
2023-11-15,0.3238453532247755
2023-11-16,0.29525244163666287
2023-11-17,0.2666595300485502
2023-11-18,0.21946453828669357
2023-11-19,0.1598533026298979
2023-11-20,0.30077077225663573
2023-11-21,0.3224657705697822
2023-11-22,0.2993911896016425
2023-11-23,0.27389119615293234
2023-11-24,0.22531662173608247
2023-11-25,0.1612328852848911
2023-11-26,0.129547055557376
2023-11-27,0.3193728524303797
2023-11-28,0.23806661846043756
2023-11-29,0.30971577384542714
2023-11-30,0.22393703908108925
2023-12-01,0.2153257903217139
2023-12-02,0.14538997042113355
2023-12-03,0.14125122245615387
2023-12-04,0.21256662501172746
2023-12-05,0.21394620766672068
2023-12-06,0.20119621094236556
2023-12-07,0.18982579687300372
2023-12-08,0.191205379527997
2023-12-09,0.12850122573179878
2023-12-10,0.11127872821304802
2023-12-11,0.21394620766672068
2023-12-12,0.17260329935425295
2023-12-13,0.16675121590486403
2023-12-14,0.18982579687300372
2023-12-15,0.18259413076862158
2023-12-16,0.1098991455580548
2023-12-17,0.10404706210866586
2023-12-18,0.17226954652483695
2023-12-19,0.12264914228240986
2023-12-20,0.15433497200992496
2023-12-21,0.10818581007364554
2023-12-22,0.06717665459059387
2023-12-23,0.07269498521056678
2023-12-24,0.049954157071843086
2023-12-25,0.05580624052123202
2023-12-26,0.0
2023-12-27,0.06993581990058033
2023-12-28,0.060278741315627715
2023-12-29,0.07992665131494894
2023-12-30,0.05442665786623879
2023-12-31,0.0
2024-01-01,0.055472487691816
2024-01-02,0.06270415379619816
2024-01-03,0.08715831741933111
2024-01-04,0.08577873476433787
2024-01-05,0.09576956617870648
2024-01-06,0.048574574416849856
2024-01-07,0.05166749255625233
2024-01-08,0.09301040086872003
2024-01-09,0.09852873148869296
2024-01-10,0.08577873476433787
2024-01-11,0.10266747945367263
2024-01-12,0.07716748600496248
2024-01-13,0.03858374300248124
2024-01-14,0.05409290503682277
2024-01-15,0.08130623396994217
2024-01-16,0.0599449884862117
2024-01-17,0.0685562372455871
2024-01-18,0.06270415379619816
2024-01-19,0.08853790007432433
2024-01-20,0.015175409204925518
2024-01-21,0.0
2024-01-22,0.0782133158305397
2024-01-23,0.07131540255557356
2024-01-24,0.06822248441617107
2024-01-25,0.05856540583121848
2024-01-26,0.06270415379619816
2024-01-27,0.045815409106863395
2024-01-28,0.048574574416849856
2024-01-29,0.07992665131494894
2024-01-30,0.07992665131494894
2024-01-31,0.08235206379551938
2024-02-01,0.03858374300248124
2024-02-02,0.04548165627744738
2024-02-03,0.0
2024-02-04,0.048574574416849856
2024-02-05,0.05133373972683632
2024-02-06,0.04414664495978332
2024-02-07,0.0524241408897427
2024-02-08,0.030350818409851037
2024-02-09,0.04138747964979687
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,0.049664975579756236
2024-02-13,0.04414664495978332
2024-02-14,0.05794247150971562
2024-02-15,0.03310998371983749
2024-02-16,0.038628314339810406
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,0.04138747964979687
2024-02-20,0.024832487789878118
2024-02-21,0.03586914902982395
2024-02-22,0.038628314339810406
2024-02-23,0.02759165309986458
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,0.03586914902982395
2024-02-27,0.038628314339810406
2024-02-28,0.02759165309986458
2024-02-29,0.04138747964979687
2024-03-01,0.0
2024-03-02,0.030350818409851037
2024-03-03,0.0
2024-03-04,0.024832487789878118
2024-03-05,0.03310998371983749
2024-03-06,0.030350818409851037
2024-03-07,0.038628314339810406
2024-03-08,0.049664975579756236
2024-03-09,0.0
2024-03-10,0.030350818409851037
2024-03-11,0.038628314339810406
2024-03-12,0.03586914902982395
2024-03-13,0.03310998371983749
2024-03-14,0.04414664495978332
2024-03-15,0.03586914902982395
2024-03-16,0.03310998371983749
2024-03-17,0.0
2024-03-18,0.0
2024-03-19,0.04138747964979687
2024-03-20,0.02759165309986458
2024-03-21,0.024832487789878118
2024-03-22,0.0
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,0.0
2024-03-26,0.06070163681970207
2024-03-27,0.03310998371983749
2024-03-28,0.03310998371983749
2024-03-29,0.02759165309986458
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.03310998371983749
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.030350818409851037
2024-04-18,0.02759165309986458
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.04414664495978332
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.03310998371983749
2024-04-26,0.03310998371983749
2024-04-27,0.03310998371983749
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.024832487789878118
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.01379582654993229
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.018608663553248493
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.01395649766493637
2024-05-30,0.0
2024-05-31,0.018608663553248493
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.032404490103180784
2024-06-05,0.0
2024-06-06,0.01395649766493637
2024-06-07,0.016554991859918745
2024-06-08,0.018608663553248493
2024-06-09,0.0
2024-06-10,0.032404490103180784
2024-06-11,0.03378407275817401
2024-06-12,0.04947289988643197
2024-06-13,0.03740940279982126
2024-06-14,0.032404490103180784
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.03378407275817401
2024-06-18,0.032404490103180784
2024-06-19,0.03602982014482803
2024-06-20,0.012416243894939059
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,0.0
2024-06-25,0.016554991859918745
2024-06-26,0.018608663553248493
2024-06-27,0.031891072179848344
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.02637274155987543
2024-07-02,0.032404490103180784
2024-07-03,0.03602982014482803
2024-07-04,0.01395649766493637
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.02775232421486866
2024-07-09,0.0
2024-07-10,0.03654323806816047
2024-07-11,0.015175409204925518
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.016554991859918745
2024-07-15,0.04809331723143874
2024-07-16,0.030511489524855114
2024-07-17,0.01395649766493637
2024-07-18,0.01395649766493637
2024-07-19,0.015175409204925518
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0379228207231537
2024-07-23,0.017934574514911976
2024-07-24,0.0
2024-07-25,0.02775232421486866
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.01379582654993229
2024-08-01,0.01395649766493637
2024-08-02,0.018608663553248493
2024-08-03,0.023260829441560618
2024-08-04,0.0
2024-08-05,0.03516365541316724
2024-08-06,0.041195403956472594
2024-08-07,0.037217327106496986
2024-08-08,0.046521658883121236
2024-08-09,0.037217327106496986
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.05582599065974548
2024-08-13,0.07443465421299397
2024-08-14,0.08373898598961822
2024-08-15,0.09304331776624247
2024-08-16,0.07443465421299397
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.046521658883121236
2024-08-20,0.08373898598961822
2024-08-21,0.11165198131949096
2024-08-22,0.08373898598961822
2024-08-23,0.09304331776624247
2024-08-24,0.02791299532987274
2024-08-25,0.046521658883121236
2024-08-26,0.05582599065974548
2024-08-27,0.11165198131949096
2024-08-28,0.12095631309611521
2024-08-29,0.14886930842598795
2024-08-30,0.10234764954286671
2024-08-31,0.06513032243636972
2024-09-01,0.08373898598961822
2024-09-02,0.26982562152210315
2024-09-03,0.22330396263898192
2024-09-04,0.2512169579688546
2024-09-05,0.30704294862860015
2024-09-06,0.23260829441560618
2024-09-07,0.11165198131949096
2024-09-08,0.16747797197923645
2024-09-09,0.31634728040522436
2024-09-10,0.4279992617247153
2024-09-11,0.3721732710649699
2024-09-12,0.3907819346182184
2024-09-13,0.4186949299480911
2024-09-14,0.2512169579688546
2024-09-15,0.26982562152210315
2024-09-16,0.5396512430442063
2024-09-17,0.6233902290338245
2024-09-18,0.5024339159377093
2024-09-19,0.44660792527796384
2024-09-20,0.40939059817146684
2024-09-21,0.26982562152210315
2024-09-22,0.2977386168519759
2024-09-23,0.7443465421299398
2024-09-24,0.5582599065974548
2024-09-25,0.67921621969357
2024-09-26,0.6233902290338245
2024-09-27,0.4931295841610851
2024-09-28,0.2791299532987274
2024-09-29,0.2884342850753516
2024-09-30,0.9025201823325518
2024-10-01,0.716433546800067
2024-10-02,0.7350422103533155
2024-10-03,0.9304331776624247
2024-10-04,0.9304331776624247
2024-10-05,0.7722595374598125
2024-10-06,0.6233902290338245
2024-10-07,0.8932158505559277
2024-10-08,0.8932158505559277
2024-10-09,0.8373898598961822
2024-10-10,0.8280855281195579
2024-10-11,0.8094768645663095
2024-10-12,0.641998892587073
2024-10-13,0.5582599065974548
2024-10-14,0.8094768645663095
2024-10-15,0.8559985234494306
2024-10-16,0.753650873906564
2024-10-17,0.5954772337039518
2024-10-18,0.5768685701507033
2024-10-19,0.48382525238446084
2024-10-20,0.3628689392883456
2024-10-21,0.5954772337039518
2024-10-22,0.6140858972572003
2024-10-23,0.6233902290338245
2024-10-24,0.5675642383740791
2024-10-25,0.44660792527796384
2024-10-26,0.3628689392883456
2024-10-27,0.2884342850753516
2024-10-28,0.4279992617247153
2024-10-29,0.5024339159377093
2024-10-30,0.3907819346182184
2024-10-31,0.3721732710649699
2024-11-01,0.35356460751172136
2024-11-02,0.2512169579688546
2024-11-03,0.23260829441560618
2024-11-04,0.40008626639484257
2024-11-05,0.35356460751172136
2024-11-06,0.4279992617247153
2024-11-07,0.3907819346182184
2024-11-08,0.3628689392883456
2024-11-09,0.22330396263898192
2024-11-10,0.21399963086235765
2024-11-11,0.3721732710649699
2024-11-12,0.40939059817146684
2024-11-13,0.31634728040522436
2024-11-14,0.3349559439584729
2024-11-15,0.2740164741250841
2024-11-16,0.16078246004351207
2024-11-17,0.1714279398293263
2024-11-18,0.272360965185523
2024-11-19,0.23112019405145612
2024-11-20,0.23261852252583165
2024-11-21,0.22197304274001745
2024-11-22,0.2098292344798277
2024-11-23,0.13483933458357153
2024-11-24,0.08713370815644589
2024-11-25,0.19122057092657924
2024-11-26,0.22646802816314401
2024-11-27,0.2416084933720848
2024-11-28,0.21117038248901765
2024-11-29,0.1361804825927615
2024-11-30,0.09328420251913355
2024-12-01,0.09178587404475802
2024-12-02,0.18057509114076498
2024-12-03,0.1943744083405158
2024-12-04,0.21432421990295425
2024-12-05,0.293809105222337
2024-12-06,0.2648693228136454
2024-12-07,0.12403667433257176
2024-12-08,0.1330266451788249
2024-12-09,0.18672558550345264
2024-12-10,0.21266871096339318
2024-12-11,0.21266871096339318
2024-12-12,0.3919026540949682
2024-12-13,0.3322103998728384
2024-12-14,0.1789195822012039
2024-12-15,0.1943744083405158
2024-12-16,0.25091282514870905
2024-12-17,0.21897638579126638
2024-12-18,0.2173208768517053
2024-12-19,0.24326400231164585
2024-12-20,0.20967205401464212
2024-12-21,0.07948488531938272
2024-12-22,0.07948488531938272
2024-12-23,0.11607349056513748
